x,y,z,object_type,width,height,orientation_x,orientation_y,orientation_z
30.0000,0.0000,0.0000,ball,1,1,0.0000,0.0000,0.0000
29.8288,0.1484,0.1940,ball,1,1,0.0000,0.0000,0.0000
29.6583,0.2953,0.3873,ball,1,1,0.0000,0.0000,0.0000
29.4884,0.4406,0.5798,ball,1,1,0.0000,0.0000,0.0000
29.3192,0.5844,0.7715,ball,1,1,0.0000,0.0000,0.0000
29.1507,0.7267,0.9625,ball,1,1,0.0000,0.0000,0.0000
28.9828,0.8675,1.1528,ball,1,1,0.0000,0.0000,0.0000
28.8156,1.0067,1.3423,ball,1,1,0.0000,0.0000,0.0000
28.6490,1.1445,1.5311,ball,1,1,0.0000,0.0000,0.0000
28.4831,1.2807,1.7192,ball,1,1,0.0000,0.0000,0.0000
28.3178,1.4155,1.9065,ball,1,1,0.0000,0.0000,0.0000
28.1531,1.5488,2.0932,ball,1,1,0.0000,0.0000,0.0000
27.9890,1.6806,2.2791,ball,1,1,0.0000,0.0000,0.0000
27.8256,1.8109,2.4644,ball,1,1,0.0000,0.0000,0.0000
27.6627,1.9399,2.6489,ball,1,1,0.0000,0.0000,0.0000
27.5005,2.0673,2.8328,ball,1,1,0.0000,0.0000,0.0000
27.3388,2.1934,3.0160,ball,1,1,0.0000,0.0000,0.0000
27.1778,2.3180,3.1985,ball,1,1,0.0000,0.0000,0.0000
27.0173,2.4412,3.3804,ball,1,1,0.0000,0.0000,0.0000
26.8574,2.5630,3.5616,ball,1,1,0.0000,0.0000,0.0000
26.6981,2.6833,3.7422,ball,1,1,0.0000,0.0000,0.0000
26.5394,2.8023,3.9221,ball,1,1,0.0000,0.0000,0.0000
26.3812,2.9199,4.1013,ball,1,1,0.0000,0.0000,0.0000
26.2236,3.0361,4.2800,ball,1,1,0.0000,0.0000,0.0000
26.0665,3.1509,4.4580,ball,1,1,0.0000,0.0000,0.0000
25.9100,3.2644,4.6353,ball,1,1,0.0000,0.0000,0.0000
25.7540,3.3765,4.8121,ball,1,1,0.0000,0.0000,0.0000
25.5986,3.4872,4.9882,ball,1,1,0.0000,0.0000,0.0000
25.4437,3.5966,5.1638,ball,1,1,0.0000,0.0000,0.0000
25.2894,3.7047,5.3387,ball,1,1,0.0000,0.0000,0.0000
25.1356,3.8114,5.5130,ball,1,1,0.0000,0.0000,0.0000
24.9823,3.9168,5.6867,ball,1,1,0.0000,0.0000,0.0000
24.8295,4.0208,5.8599,ball,1,1,0.0000,0.0000,0.0000
24.6773,4.1236,6.0324,ball,1,1,0.0000,0.0000,0.0000
24.5255,4.2250,6.2044,ball,1,1,0.0000,0.0000,0.0000
24.3743,4.3252,6.3758,ball,1,1,0.0000,0.0000,0.0000
