x,y,z,object_type,width,height,orientation_x,orientation_y,orientation_z
20.0000,0.0000,14.0000,ball,1,1,0.0000,30.0000,0.0000
19.9185,0.1087,14.1716,ball,1,1,0.0000,29.6368,0.0000
19.8361,0.2161,14.3422,ball,1,1,0.0000,29.2799,0.0000
19.7527,0.3223,14.5116,ball,1,1,0.0000,28.9291,0.0000
19.6685,0.4272,14.6801,ball,1,1,0.0000,28.5842,0.0000
19.5834,0.5308,14.8475,ball,1,1,0.0000,28.2451,0.0000
19.4974,0.6331,15.0139,ball,1,1,0.0000,27.9118,0.0000
19.4106,0.7342,15.1792,ball,1,1,0.0000,27.5840,0.0000
19.3229,0.8341,15.3435,ball,1,1,0.0000,27.2617,0.0000
19.2345,0.9327,15.5068,ball,1,1,0.0000,26.9448,0.0000
19.1453,1.0300,15.6690,ball,1,1,0.0000,26.6331,0.0000
19.0553,1.1262,15.8303,ball,1,1,0.0000,26.3265,0.0000
18.9645,1.2210,15.9906,ball,1,1,0.0000,26.0249,0.0000
18.8731,1.3147,16.1498,ball,1,1,0.0000,25.7283,0.0000
18.7809,1.4071,16.3081,ball,1,1,0.0000,25.4364,0.0000
18.6881,1.4984,16.4654,ball,1,1,0.0000,25.1493,0.0000
18.5946,1.5884,16.6217,ball,1,1,0.0000,24.8667,0.0000
18.5004,1.6772,16.7771,ball,1,1,0.0000,24.5887,0.0000
18.4056,1.7647,16.9315,ball,1,1,0.0000,24.3151,0.0000
18.3101,1.8511,17.0849,ball,1,1,0.0000,24.0459,0.0000
18.2141,1.9363,17.2374,ball,1,1,0.0000,23.7809,0.0000
18.1174,2.0203,17.3890,ball,1,1,0.0000,23.5200,0.0000
18.0202,2.1031,17.5396,ball,1,1,0.0000,23.2633,0.0000
17.9224,2.1848,17.6893,ball,1,1,0.0000,23.0105,0.0000
17.8240,2.2652,17.8380,ball,1,1,0.0000,22.7616,0.0000
17.7251,2.3445,17.9859,ball,1,1,0.0000,22.5166,0.0000
17.6257,2.4226,18.1329,ball,1,1,0.0000,22.2753,0.0000
17.5258,2.4996,18.2789,ball,1,1,0.0000,22.0377,0.0000
17.4253,2.5753,18.4241,ball,1,1,0.0000,21.8037,0.0000
17.3244,2.6499,18.5683,ball,1,1,0.0000,21.5732,0.0000
17.2230,2.7234,18.7117,ball,1,1,0.0000,21.3463,0.0000
17.1211,2.7957,18.8542,ball,1,1,0.0000,21.1227,0.0000
17.0188,2.8669,18.9959,ball,1,1,0.0000,20.9024,0.0000
16.9160,2.9369,19.1366,ball,1,1,0.0000,20.6854,0.0000
16.8128,3.0058,19.2766,ball,1,1,0.0000,20.4716,0.0000
16.7092,3.0735,19.4157,ball,1,1,0.0000,20.2610,0.0000
16.6052,3.1401,19.5539,ball,1,1,0.0000,20.0534,0.0000
16.5008,3.2056,19.6913,ball,1,1,0.0000,19.8488,0.0000
