x,y,z,object_type,width,height,orientation_x,orientation_y,orientation_z
30.0000,0.0000,56.0000,ball,1,1,0.0000,-40.0000,0.0000
29.8420,0.1012,55.7679,ball,1,1,0.0000,-39.3397,0.0000
29.6826,0.2011,55.5380,ball,1,1,0.0000,-38.6936,0.0000
29.5220,0.2996,55.3104,ball,1,1,0.0000,-38.0613,0.0000
29.3601,0.3967,55.0851,ball,1,1,0.0000,-37.4425,0.0000
29.1969,0.4925,54.8619,ball,1,1,0.0000,-36.8368,0.0000
29.0326,0.5870,54.6409,ball,1,1,0.0000,-36.2438,0.0000
28.8672,0.6801,54.4221,ball,1,1,0.0000,-35.6632,0.0000
28.7007,0.7719,54.2055,ball,1,1,0.0000,-35.0948,0.0000
28.5331,0.8624,53.9910,ball,1,1,0.0000,-34.5381,0.0000
28.3645,0.9516,53.7785,ball,1,1,0.0000,-33.9930,0.0000
28.1950,1.0395,53.5682,ball,1,1,0.0000,-33.4590,0.0000
28.0245,1.1261,53.3600,ball,1,1,0.0000,-32.9360,0.0000
27.8531,1.2113,53.1538,ball,1,1,0.0000,-32.4237,0.0000
27.6808,1.2953,52.9496,ball,1,1,0.0000,-31.9217,0.0000
27.5078,1.3781,52.7474,ball,1,1,0.0000,-31.4298,0.0000
27.3339,1.4595,52.5472,ball,1,1,0.0000,-30.9478,0.0000
27.1592,1.5397,52.3490,ball,1,1,0.0000,-30.4755,0.0000
26.9838,1.6186,52.1527,ball,1,1,0.0000,-30.0125,0.0000
26.8077,1.6963,51.9584,ball,1,1,0.0000,-29.5587,0.0000
26.6309,1.7727,51.7659,ball,1,1,0.0000,-29.1138,0.0000
26.4534,1.8479,51.5754,ball,1,1,0.0000,-28.6776,0.0000
26.2754,1.9218,51.3867,ball,1,1,0.0000,-28.2500,0.0000
26.0967,1.9945,51.1998,ball,1,1,0.0000,-27.8306,0.0000
25.9175,2.0660,51.0148,ball,1,1,0.0000,-27.4194,0.0000
25.7377,2.1362,50.8316,ball,1,1,0.0000,-27.0161,0.0000
25.5574,2.2053,50.6501,ball,1,1,0.0000,-26.6204,0.0000
25.3766,2.2731,50.4705,ball,1,1,0.0000,-26.2324,0.0000
25.1953,2.3398,50.2926,ball,1,1,0.0000,-25.8517,0.0000
25.0136,2.4052,50.1164,ball,1,1,0.0000,-25.4781,0.0000
24.8315,2.4694,49.9419,ball,1,1,0.0000,-25.1116,0.0000
