x,y,z,object_type,width,height,orientation_x,orientation_y,orientation_z
20.0000,0.0000,0.0000,ball,1,1,0.0000,0.0000,0.0000
19.8576,0.1012,0.2420,ball,1,1,0.0000,0.0000,0.0000
19.7158,0.2011,0.4831,ball,1,1,0.0000,0.0000,0.0000
19.5746,0.2996,0.7232,ball,1,1,0.0000,0.0000,0.0000
19.4339,0.3967,0.9623,ball,1,1,0.0000,0.0000,0.0000
19.2938,0.4925,1.2005,ball,1,1,0.0000,0.0000,0.0000
19.1542,0.5870,1.4378,ball,1,1,0.0000,0.0000,0.0000
19.0152,0.6801,1.6742,ball,1,1,0.0000,0.0000,0.0000
18.8767,0.7719,1.9097,ball,1,1,0.0000,0.0000,0.0000
18.7387,0.8624,2.1442,ball,1,1,0.0000,0.0000,0.0000
18.6012,0.9516,2.3779,ball,1,1,0.0000,0.0000,0.0000
18.4643,1.0395,2.6107,ball,1,1,0.0000,0.0000,0.0000
18.3279,1.1261,2.8426,ball,1,1,0.0000,0.0000,0.0000
18.1920,1.2114,3.0736,ball,1,1,0.0000,0.0000,0.0000
18.0566,1.2953,3.3037,ball,1,1,0.0000,0.0000,0.0000
17.9218,1.3781,3.5330,ball,1,1,0.0000,0.0000,0.0000
17.7874,1.4595,3.7615,ball,1,1,0.0000,0.0000,0.0000
17.6535,1.5397,3.9891,ball,1,1,0.0000,0.0000,0.0000
17.5201,1.6186,4.2158,ball,1,1,0.0000,0.0000,0.0000
17.3872,1.6963,4.4418,ball,1,1,0.0000,0.0000,0.0000
17.2548,1.7727,4.6669,ball,1,1,0.0000,0.0000,0.0000
17.1228,1.8479,4.8912,ball,1,1,0.0000,0.0000,0.0000
16.9914,1.9218,5.1147,ball,1,1,0.0000,0.0000,0.0000
16.8604,1.9945,5.3374,ball,1,1,0.0000,0.0000,0.0000
16.7298,2.0660,5.5593,ball,1,1,0.0000,0.0000,0.0000
16.5998,2.1363,5.7804,ball,1,1,0.0000,0.0000,0.0000
16.4702,2.2053,6.0007,ball,1,1,0.0000,0.0000,0.0000
16.3410,2.2732,6.2202,ball,1,1,0.0000,0.0000,0.0000
16.2124,2.3398,6.4390,ball,1,1,0.0000,0.0000,0.0000
16.0841,2.4052,6.6570,ball,1,1,0.0000,0.0000,0.0000
15.9563,2.4695,6.8743,ball,1,1,0.0000,0.0000,0.0000
15.8290,2.5325,7.0908,ball,1,1,0.0000,0.0000,0.0000
15.7021,2.5944,7.3065,ball,1,1,0.0000,0.0000,0.0000
15.5756,2.6551,7.5215,ball,1,1,0.0000,0.0000,0.0000
15.4495,2.7146,7.7358,ball,1,1,0.0000,0.0000,0.0000
15.3239,2.7730,7.9493,ball,1,1,0.0000,0.0000,0.0000
15.1987,2.8302,8.1622,ball,1,1,0.0000,0.0000,0.0000
15.0740,2.8862,8.3743,ball,1,1,0.0000,0.0000,0.0000
14.9496,2.9411,8.5856,ball,1,1,0.0000,0.0000,0.0000
14.8257,2.9948,8.7963,ball,1,1,0.0000,0.0000,0.0000
14.7022,3.0474,9.0063,ball,1,1,0.0000,0.0000,0.0000
14.5791,3.0988,9.2156,ball,1,1,0.0000,0.0000,0.0000
14.4564,3.1491,9.4242,ball,1,1,0.0000,0.0000,0.0000
14.3341,3.1983,9.6321,ball,1,1,0.0000,0.0000,0.0000
14.2122,3.2463,9.8393,ball,1,1,0.0000,0.0000,0.0000
14.0907,3.2933,10.0459,ball,1,1,0.0000,0.0000,0.0000
13.9696,3.3391,10.2517,ball,1,1,0.0000,0.0000,0.0000
13.8489,3.3838,10.4570,ball,1,1,0.0000,0.0000,0.0000
13.7285,3.4274,10.6615,ball,1,1,0.0000,0.0000,0.0000
13.6086,3.4698,10.8654,ball,1,1,0.0000,0.0000,0.0000
13.4890,3.5112,11.0686,ball,1,1,0.0000,0.0000,0.0000
13.3699,3.5515,11.2712,ball,1,1,0.0000,0.0000,0.0000
13.2511,3.5907,11.4732,ball,1,1,0.0000,0.0000,0.0000
13.1327,3.6288,11.6745,ball,1,1,0.0000,0.0000,0.0000
13.0146,3.6658,11.8751,ball,1,1,0.0000,0.0000,0.0000
12.8969,3.7017,12.0752,ball,1,1,0.0000,0.0000,0.0000
12.7796,3.7366,12.2746,ball,1,1,0.0000,0.0000,0.0000
12.6627,3.7703,12.4734,ball,1,1,0.0000,0.0000,0.0000
12.5461,3.8030,12.6716,ball,1,1,0.0000,0.0000,0.0000
12.4299,3.8347,12.8692,ball,1,1,0.0000,0.0000,0.0000
12.3141,3.8652,13.0661,ball,1,1,0.0000,0.0000,0.0000
12.1986,3.8948,13.2625,ball,1,1,0.0000,0.0000,0.0000
12.0834,3.9232,13.4582,ball,1,1,0.0000,0.0000,0.0000
11.9686,3.9506,13.6534,ball,1,1,0.0000,0.0000,0.0000
11.8542,3.9770,13.8479,ball,1,1,0.0000,0.0000,0.0000
11.7401,4.0023,14.0419,ball,1,1,0.0000,0.0000,0.0000
11.6263,4.0266,14.2353,ball,1,1,0.0000,0.0000,0.0000
11.5129,4.0498,14.4281,ball,1,1,0.0000,0.0000,0.0000
11.3998,4.0720,14.6203,ball,1,1,0.0000,0.0000,0.0000
11.2871,4.0932,14.8120,ball,1,1,0.0000,0.0000,0.0000
11.1747,4.1133,15.0031,ball,1,1,0.0000,0.0000,0.0000
11.0626,4.1324,15.1936,ball,1,1,0.0000,0.0000,0.0000
10.9508,4.1505,15.3836,ball,1,1,0.0000,0.0000,0.0000
10.8394,4.1676,15.5730,ball,1,1,0.0000,0.0000,0.0000
10.7283,4.1836,15.7618,ball,1,1,0.0000,0.0000,0.0000
10.6176,4.1987,15.9501,ball,1,1,0.0000,0.0000,0.0000
10.5072,4.2127,16.1378,ball,1,1,0.0000,0.0000,0.0000
10.3970,4.2257,16.3250,ball,1,1,0.0000,0.0000,0.0000
10.2872,4.2377,16.5117,ball,1,1,0.0000,0.0000,0.0000
10.1778,4.2488,16.6978,ball,1,1,0.0000,0.0000,0.0000
10.0686,4.2588,16.8834,ball,1,1,0.0000,0.0000,0.0000
9.9597,4.2678,17.0684,ball,1,1,0.0000,0.0000,0.0000
9.8512,4.2759,17.2529,ball,1,1,0.0000,0.0000,0.0000
9.7430,4.2829,17.4369,ball,1,1,0.0000,0.0000,0.0000
9.6351,4.2890,17.6204,ball,1,1,0.0000,0.0000,0.0000
9.5274,4.2941,17.8034,ball,1,1,0.0000,0.0000,0.0000
9.4201,4.2982,17.9858,ball,1,1,0.0000,0.0000,0.0000
9.3131,4.3013,18.1677,ball,1,1,0.0000,0.0000,0.0000
9.2064,4.3034,18.3491,ball,1,1,0.0000,0.0000,0.0000
9.1000,4.3046,18.5300,ball,1,1,0.0000,0.0000,0.0000
8.9939,4.3048,18.7104,ball,1,1,0.0000,0.0000,0.0000
8.8881,4.3041,18.8903,ball,1,1,0.0000,0.0000,0.0000
8.7826,4.3023,19.0697,ball,1,1,0.0000,0.0000,0.0000
8.6773,4.2997,19.2486,ball,1,1,0.0000,0.0000,0.0000
8.5724,4.2960,19.4270,ball,1,1,0.0000,0.0000,0.0000
