x,y,z,object_type,width,height,orientation_x,orientation_y,orientation_z
40.0000,0.0000,7.0000,ball,1,1,0.0000,-20.0000,0.0000
39.7493,0.1484,7.0642,ball,1,1,0.0000,-19.6699,0.0000
39.5000,0.2953,7.1296,ball,1,1,0.0000,-19.3470,0.0000
39.2520,0.4406,7.1962,ball,1,1,0.0000,-19.0312,0.0000
39.0054,0.5844,7.2639,ball,1,1,0.0000,-18.7222,0.0000
38.7602,0.7267,7.3327,ball,1,1,0.0000,-18.4200,0.0000
38.5162,0.8675,7.4026,ball,1,1,0.0000,-18.1243,0.0000
38.2736,1.0067,7.4736,ball,1,1,0.0000,-17.8349,0.0000
38.0323,1.1445,7.5456,ball,1,1,0.0000,-17.5517,0.0000
37.7923,1.2807,7.6186,ball,1,1,0.0000,-17.2745,0.0000
37.5536,1.4155,7.6925,ball,1,1,0.0000,-17.0032,0.0000
37.3162,1.5488,7.7674,ball,1,1,0.0000,-16.7375,0.0000
37.0801,1.6806,7.8432,ball,1,1,0.0000,-16.4775,0.0000
36.8452,1.8109,7.9199,ball,1,1,0.0000,-16.2228,0.0000
36.6115,1.9399,7.9975,ball,1,1,0.0000,-15.9734,0.0000
36.3791,2.0673,8.0759,ball,1,1,0.0000,-15.7292,0.0000
36.1479,2.1934,8.1551,ball,1,1,0.0000,-15.4899,0.0000
35.9180,2.3180,8.2351,ball,1,1,0.0000,-15.2556,0.0000
35.6892,2.4412,8.3158,ball,1,1,0.0000,-15.0260,0.0000
35.4616,2.5629,8.3974,ball,1,1,0.0000,-14.8010,0.0000
35.2353,2.6833,8.4796,ball,1,1,0.0000,-14.5806,0.0000
35.0101,2.8023,8.5626,ball,1,1,0.0000,-14.3646,0.0000
34.7860,2.9199,8.6462,ball,1,1,0.0000,-14.1529,0.0000
34.5631,3.0361,8.7305,ball,1,1,0.0000,-13.9454,0.0000
34.3414,3.1509,8.8154,ball,1,1,0.0000,-13.7419,0.0000
34.1208,3.2644,8.9010,ball,1,1,0.0000,-13.5425,0.0000
33.9013,3.3765,8.9872,ball,1,1,0.0000,-13.3469,0.0000
33.6829,3.4872,9.0739,ball,1,1,0.0000,-13.1552,0.0000
33.4657,3.5966,9.1613,ball,1,1,0.0000,-12.9672,0.0000
33.2495,3.7046,9.2492,ball,1,1,0.0000,-12.7828,0.0000
33.0344,3.8114,9.3376,ball,1,1,0.0000,-12.6019,0.0000
32.8204,3.9167,9.4266,ball,1,1,0.0000,-12.4245,0.0000
32.6074,4.0208,9.5160,ball,1,1,0.0000,-12.2504,0.0000
32.3955,4.1236,9.6060,ball,1,1,0.0000,-12.0796,0.0000
