x,y,z,object_type,width,height,orientation_x,orientation_y,orientation_z
30.0000,0.0000,35.0000,ball,1,1,0.0000,-30.0000,0.0000
29.8233,0.1087,34.9303,ball,1,1,0.0000,-29.6368,0.0000
29.6466,0.2161,34.8621,ball,1,1,0.0000,-29.2799,0.0000
29.4699,0.3223,34.7953,ball,1,1,0.0000,-28.9291,0.0000
29.2933,0.4272,34.7298,ball,1,1,0.0000,-28.5842,0.0000
29.1168,0.5308,34.6657,ball,1,1,0.0000,-28.2451,0.0000
28.9403,0.6331,34.6030,ball,1,1,0.0000,-27.9118,0.0000
28.7640,0.7342,34.5416,ball,1,1,0.0000,-27.5840,0.0000
28.5877,0.8341,34.4814,ball,1,1,0.0000,-27.2617,0.0000
28.4116,0.9327,34.4226,ball,1,1,0.0000,-26.9448,0.0000
28.2356,1.0300,34.3651,ball,1,1,0.0000,-26.6331,0.0000
28.0597,1.1262,34.3088,ball,1,1,0.0000,-26.3265,0.0000
27.8840,1.2210,34.2537,ball,1,1,0.0000,-26.0249,0.0000
27.7084,1.3147,34.1999,ball,1,1,0.0000,-25.7283,0.0000
27.5330,1.4071,34.1473,ball,1,1,0.0000,-25.4364,0.0000
27.3577,1.4984,34.0958,ball,1,1,0.0000,-25.1493,0.0000
27.1826,1.5884,34.0455,ball,1,1,0.0000,-24.8667,0.0000
27.0077,1.6772,33.9964,ball,1,1,0.0000,-24.5887,0.0000
26.8330,1.7647,33.9485,ball,1,1,0.0000,-24.3151,0.0000
26.6584,1.8511,33.9016,ball,1,1,0.0000,-24.0459,0.0000
26.4841,1.9363,33.8559,ball,1,1,0.0000,-23.7809,0.0000
26.3100,2.0203,33.8112,ball,1,1,0.0000,-23.5200,0.0000
26.1361,2.1031,33.7677,ball,1,1,0.0000,-23.2633,0.0000
25.9624,2.1848,33.7252,ball,1,1,0.0000,-23.0105,0.0000
25.7890,2.2652,33.6837,ball,1,1,0.0000,-22.7616,0.0000
25.6157,2.3445,33.6433,ball,1,1,0.0000,-22.5166,0.0000
25.4427,2.4226,33.6039,ball,1,1,0.0000,-22.2753,0.0000
25.2700,2.4996,33.5655,ball,1,1,0.0000,-22.0377,0.0000
25.0975,2.5753,33.5282,ball,1,1,0.0000,-21.8037,0.0000
24.9252,2.6499,33.4918,ball,1,1,0.0000,-21.5732,0.0000
24.7532,2.7234,33.4563,ball,1,1,0.0000,-21.3463,0.0000
24.5814,2.7957,33.4218,ball,1,1,0.0000,-21.1227,0.0000
24.4099,2.8669,33.3883,ball,1,1,0.0000,-20.9024,0.0000
24.2387,2.9369,33.3557,ball,1,1,0.0000,-20.6854,0.0000
24.0678,3.0058,33.3240,ball,1,1,0.0000,-20.4716,0.0000
23.8971,3.0735,33.2932,ball,1,1,0.0000,-20.2610,0.0000
23.7267,3.1401,33.2633,ball,1,1,0.0000,-20.0534,0.0000
23.5566,3.2056,33.2343,ball,1,1,0.0000,-19.8488,0.0000
23.3867,3.2699,33.2062,ball,1,1,0.0000,-19.6472,0.0000
23.2172,3.3331,33.1789,ball,1,1,0.0000,-19.4485,0.0000
23.0479,3.3952,33.1524,ball,1,1,0.0000,-19.2527,0.0000
22.8789,3.4562,33.1268,ball,1,1,0.0000,-19.0597,0.0000
22.7102,3.5161,33.1021,ball,1,1,0.0000,-18.8693,0.0000
22.5418,3.5749,33.0781,ball,1,1,0.0000,-18.6817,0.0000
22.3737,3.6325,33.0549,ball,1,1,0.0000,-18.4967,0.0000
22.2059,3.6891,33.0325,ball,1,1,0.0000,-18.3143,0.0000
22.0384,3.7445,33.0110,ball,1,1,0.0000,-18.1345,0.0000
21.8712,3.7989,32.9901,ball,1,1,0.0000,-17.9571,0.0000
21.7044,3.8522,32.9701,ball,1,1,0.0000,-17.7822,0.0000
21.5378,3.9043,32.9508,ball,1,1,0.0000,-17.6097,0.0000
21.3715,3.9554,32.9322,ball,1,1,0.0000,-17.4395,0.0000
21.2056,4.0054,32.9144,ball,1,1,0.0000,-17.2717,0.0000
21.0399,4.0543,32.8972,ball,1,1,0.0000,-17.1061,0.0000
20.8746,4.1022,32.8808,ball,1,1,0.0000,-16.9427,0.0000
20.7096,4.1490,32.8651,ball,1,1,0.0000,-16.7815,0.0000
20.5449,4.1946,32.8501,ball,1,1,0.0000,-16.6225,0.0000
20.3805,4.2393,32.8358,ball,1,1,0.0000,-16.4655,0.0000
20.2164,4.2828,32.8222,ball,1,1,0.0000,-16.3107,0.0000
20.0526,4.3253,32.8092,ball,1,1,0.0000,-16.1578,0.0000
19.8892,4.3667,32.7969,ball,1,1,0.0000,-16.0070,0.0000
19.7261,4.4071,32.7852,ball,1,1,0.0000,-15.8581,0.0000
19.5633,4.4464,32.7742,ball,1,1,0.0000,-15.7111,0.0000
19.4009,4.4847,32.7638,ball,1,1,0.0000,-15.5660,0.0000
19.2387,4.5219,32.7541,ball,1,1,0.0000,-15.4228,0.0000
19.0769,4.5581,32.7449,ball,1,1,0.0000,-15.2814,0.0000
18.9154,4.5932,32.7364,ball,1,1,0.0000,-15.1418,0.0000
18.7542,4.6272,32.7285,ball,1,1,0.0000,-15.0039,0.0000
18.5934,4.6603,32.7212,ball,1,1,0.0000,-14.8677,0.0000
18.4329,4.6923,32.7144,ball,1,1,0.0000,-14.7333,0.0000
18.2727,4.7232,32.7083,ball,1,1,0.0000,-14.6005,0.0000
18.1128,4.7532,32.7027,ball,1,1,0.0000,-14.4693,0.0000
17.9533,4.7820,32.6977,ball,1,1,0.0000,-14.3398,0.0000
17.7941,4.8099,32.6932,ball,1,1,0.0000,-14.2118,0.0000
17.6352,4.8368,32.6893,ball,1,1,0.0000,-14.0853,0.0000
17.4767,4.8626,32.6860,ball,1,1,0.0000,-13.9604,0.0000
17.3184,4.8874,32.6832,ball,1,1,0.0000,-13.8370,0.0000
17.1605,4.9111,32.6809,ball,1,1,0.0000,-13.7150,0.0000
17.0030,4.9339,32.6792,ball,1,1,0.0000,-13.5945,0.0000
16.8457,4.9557,32.6779,ball,1,1,0.0000,-13.4754,0.0000
16.6888,4.9764,32.6772,ball,1,1,0.0000,-13.3577,0.0000
16.5322,4.9961,32.6770,ball,1,1,0.0000,-13.2414,0.0000
16.3760,5.0148,32.6773,ball,1,1,0.0000,-13.1264,0.0000
