x,y,z,object_type,width,height,orientation_x,orientation_y,orientation_z
30.0000,0.0000,49.0000,ball,1,1,0.0000,-30.0000,0.0000
29.8055,0.1012,48.7975,ball,1,1,0.0000,-29.5048,0.0000
29.6103,0.2011,48.5972,ball,1,1,0.0000,-29.0202,0.0000
29.4144,0.2996,48.3991,ball,1,1,0.0000,-28.5460,0.0000
29.2180,0.3967,48.2031,ball,1,1,0.0000,-28.0819,0.0000
29.0210,0.4925,48.0092,ball,1,1,0.0000,-27.6276,0.0000
28.8234,0.5870,47.8175,ball,1,1,0.0000,-27.1829,0.0000
28.6253,0.6801,47.6277,ball,1,1,0.0000,-26.7475,0.0000
28.4267,0.7719,47.4400,ball,1,1,0.0000,-26.3212,0.0000
28.2277,0.8624,47.2544,ball,1,1,0.0000,-25.9037,0.0000
28.0283,0.9516,47.0707,ball,1,1,0.0000,-25.4949,0.0000
27.8284,1.0395,46.8890,ball,1,1,0.0000,-25.0945,0.0000
27.6282,1.1261,46.7092,ball,1,1,0.0000,-24.7023,0.0000
27.4276,1.2113,46.5313,ball,1,1,0.0000,-24.3180,0.0000
27.2267,1.2953,46.3553,ball,1,1,0.0000,-23.9416,0.0000
27.0254,1.3781,46.1811,ball,1,1,0.0000,-23.5727,0.0000
26.8239,1.4595,46.0088,ball,1,1,0.0000,-23.2113,0.0000
26.6222,1.5397,45.8384,ball,1,1,0.0000,-22.8570,0.0000
26.4201,1.6186,45.6697,ball,1,1,0.0000,-22.5098,0.0000
26.2179,1.6963,45.5027,ball,1,1,0.0000,-22.1695,0.0000
26.0155,1.7727,45.3376,ball,1,1,0.0000,-21.8359,0.0000
25.8128,1.8479,45.1741,ball,1,1,0.0000,-21.5088,0.0000
25.6101,1.9218,45.0123,ball,1,1,0.0000,-21.1881,0.0000
25.4071,1.9945,44.8523,ball,1,1,0.0000,-20.8737,0.0000
25.2041,2.0660,44.6938,ball,1,1,0.0000,-20.5653,0.0000
25.0009,2.1363,44.5371,ball,1,1,0.0000,-20.2628,0.0000
24.7976,2.2053,44.3819,ball,1,1,0.0000,-19.9662,0.0000
24.5943,2.2731,44.2283,ball,1,1,0.0000,-19.6752,0.0000
24.3908,2.3398,44.0763,ball,1,1,0.0000,-19.3897,0.0000
24.1874,2.4052,43.9258,ball,1,1,0.0000,-19.1096,0.0000
23.9839,2.4694,43.7769,ball,1,1,0.0000,-18.8347,0.0000
23.7803,2.5325,43.6295,ball,1,1,0.0000,-18.5650,0.0000
23.5768,2.5944,43.4835,ball,1,1,0.0000,-18.3004,0.0000
23.3733,2.6551,43.3391,ball,1,1,0.0000,-18.0406,0.0000
23.1698,2.7146,43.1961,ball,1,1,0.0000,-17.7856,0.0000
22.9663,2.7729,43.0545,ball,1,1,0.0000,-17.5353,0.0000
22.7628,2.8301,42.9143,ball,1,1,0.0000,-17.2896,0.0000
22.5594,2.8861,42.7756,ball,1,1,0.0000,-17.0484,0.0000
22.3561,2.9410,42.6382,ball,1,1,0.0000,-16.8115,0.0000
22.1528,2.9947,42.5022,ball,1,1,0.0000,-16.5789,0.0000
21.9496,3.0473,42.3675,ball,1,1,0.0000,-16.3505,0.0000
21.7465,3.0988,42.2341,ball,1,1,0.0000,-16.1261,0.0000
21.5436,3.1491,42.1021,ball,1,1,0.0000,-15.9058,0.0000
