x,y,z,object_type,width,height,orientation_x,orientation_y,orientation_z
30.0000,0.0000,0.0000,ball,1,1,0.0000,40.0000,0.0000
29.9464,0.1484,0.2532,ball,1,1,0.0000,39.3397,0.0000
29.8906,0.2953,0.5048,ball,1,1,0.0000,38.6939,0.0000
29.8328,0.4406,0.7550,ball,1,1,0.0000,38.0623,0.0000
29.7729,0.5844,1.0036,ball,1,1,0.0000,37.4444,0.0000
29.7111,0.7267,1.2508,ball,1,1,0.0000,36.8399,0.0000
29.6473,0.8675,1.4964,ball,1,1,0.0000,36.2484,0.0000
29.5817,1.0067,1.7406,ball,1,1,0.0000,35.6696,0.0000
29.5142,1.1444,1.9832,ball,1,1,0.0000,35.1031,0.0000
29.4450,1.2807,2.2244,ball,1,1,0.0000,34.5486,0.0000
29.3740,1.4155,2.4641,ball,1,1,0.0000,34.0059,0.0000
29.3013,1.5488,2.7022,ball,1,1,0.0000,33.4745,0.0000
29.2270,1.6806,2.9389,ball,1,1,0.0000,32.9543,0.0000
29.1511,1.8109,3.1742,ball,1,1,0.0000,32.4449,0.0000
29.0736,1.9399,3.4079,ball,1,1,0.0000,31.9460,0.0000
28.9945,2.0673,3.6402,ball,1,1,0.0000,31.4574,0.0000
28.9140,2.1934,3.8710,ball,1,1,0.0000,30.9788,0.0000
28.8320,2.3180,4.1004,ball,1,1,0.0000,30.5100,0.0000
28.7486,2.4412,4.3283,ball,1,1,0.0000,30.0507,0.0000
28.6639,2.5629,4.5547,ball,1,1,0.0000,29.6007,0.0000
28.5778,2.6833,4.7798,ball,1,1,0.0000,29.1597,0.0000
28.4903,2.8023,5.0034,ball,1,1,0.0000,28.7276,0.0000
28.4017,2.9199,5.2256,ball,1,1,0.0000,28.3040,0.0000
28.3117,3.0361,5.4464,ball,1,1,0.0000,27.8888,0.0000
28.2206,3.1509,5.6658,ball,1,1,0.0000,27.4819,0.0000
28.1283,3.2643,5.8838,ball,1,1,0.0000,27.0829,0.0000
28.0348,3.3764,6.1004,ball,1,1,0.0000,26.6917,0.0000
27.9402,3.4872,6.3156,ball,1,1,0.0000,26.3081,0.0000
27.8446,3.5966,6.5295,ball,1,1,0.0000,25.9319,0.0000
27.7479,3.7046,6.7420,ball,1,1,0.0000,25.5629,0.0000
27.6501,3.8113,6.9532,ball,1,1,0.0000,25.2011,0.0000
27.5514,3.9167,7.1630,ball,1,1,0.0000,24.8461,0.0000
27.4517,4.0208,7.3715,ball,1,1,0.0000,24.4978,0.0000
27.3510,4.1235,7.5787,ball,1,1,0.0000,24.1562,0.0000
27.2494,4.2249,7.7846,ball,1,1,0.0000,23.8209,0.0000
