x,y,z,object_type,width,height,orientation_x,orientation_y,orientation_z
30.0000,0.0000,35.0000,ball,1,1,0.0000,20.0000,0.0000
29.8118,0.1087,35.0257,ball,1,1,0.0000,19.7579,0.0000
29.6240,0.2161,35.0503,ball,1,1,0.0000,19.5199,0.0000
29.4366,0.3223,35.0739,ball,1,1,0.0000,19.2861,0.0000
29.2496,0.4272,35.0964,ball,1,1,0.0000,19.0561,0.0000
29.0630,0.5308,35.1179,ball,1,1,0.0000,18.8301,0.0000
28.8769,0.6331,35.1384,ball,1,1,0.0000,18.6079,0.0000
28.6912,0.7342,35.1579,ball,1,1,0.0000,18.3894,0.0000
28.5059,0.8341,35.1764,ball,1,1,0.0000,18.1745,0.0000
28.3211,0.9327,35.1940,ball,1,1,0.0000,17.9632,0.0000
28.1366,1.0300,35.2106,ball,1,1,0.0000,17.7554,0.0000
27.9527,1.1262,35.2262,ball,1,1,0.0000,17.5511,0.0000
27.7691,1.2210,35.2410,ball,1,1,0.0000,17.3500,0.0000
27.5860,1.3147,35.2548,ball,1,1,0.0000,17.1523,0.0000
27.4033,1.4071,35.2677,ball,1,1,0.0000,16.9577,0.0000
27.2211,1.4984,35.2798,ball,1,1,0.0000,16.7663,0.0000
27.0393,1.5884,35.2910,ball,1,1,0.0000,16.5780,0.0000
26.8579,1.6772,35.3014,ball,1,1,0.0000,16.3927,0.0000
26.6770,1.7647,35.3110,ball,1,1,0.0000,16.2103,0.0000
26.4966,1.8511,35.3197,ball,1,1,0.0000,16.0308,0.0000
26.3165,1.9363,35.3276,ball,1,1,0.0000,15.8542,0.0000
26.1370,2.0203,35.3347,ball,1,1,0.0000,15.6803,0.0000
25.9578,2.1031,35.3411,ball,1,1,0.0000,15.5091,0.0000
25.7791,2.1848,35.3466,ball,1,1,0.0000,15.3406,0.0000
25.6009,2.2652,35.3515,ball,1,1,0.0000,15.1747,0.0000
25.4231,2.3445,35.3555,ball,1,1,0.0000,15.0114,0.0000
25.2457,2.4226,35.3589,ball,1,1,0.0000,14.8505,0.0000
25.0688,2.4996,35.3615,ball,1,1,0.0000,14.6922,0.0000
24.8923,2.5753,35.3634,ball,1,1,0.0000,14.5362,0.0000
24.7163,2.6499,35.3646,ball,1,1,0.0000,14.3826,0.0000
24.5407,2.7234,35.3651,ball,1,1,0.0000,14.2313,0.0000
24.3656,2.7957,35.3650,ball,1,1,0.0000,14.0822,0.0000
24.1909,2.8669,35.3642,ball,1,1,0.0000,13.9354,0.0000
24.0166,2.9369,35.3627,ball,1,1,0.0000,13.7908,0.0000
23.8428,3.0058,35.3606,ball,1,1,0.0000,13.6483,0.0000
23.6695,3.0735,35.3579,ball,1,1,0.0000,13.5079,0.0000
23.4965,3.1401,35.3545,ball,1,1,0.0000,13.3695,0.0000
23.3240,3.2056,35.3505,ball,1,1,0.0000,13.2331,0.0000
23.1520,3.2699,35.3459,ball,1,1,0.0000,13.0988,0.0000
22.9804,3.3332,35.3407,ball,1,1,0.0000,12.9663,0.0000
22.8092,3.3953,35.3349,ball,1,1,0.0000,12.8358,0.0000
22.6384,3.4563,35.3286,ball,1,1,0.0000,12.7071,0.0000
22.4681,3.5161,35.3217,ball,1,1,0.0000,12.5803,0.0000
22.2982,3.5749,35.3142,ball,1,1,0.0000,12.4552,0.0000
22.1288,3.6326,35.3061,ball,1,1,0.0000,12.3319,0.0000
21.9598,3.6891,35.2976,ball,1,1,0.0000,12.2103,0.0000
21.7912,3.7446,35.2884,ball,1,1,0.0000,12.0905,0.0000
21.6230,3.7989,35.2788,ball,1,1,0.0000,11.9722,0.0000
21.4553,3.8522,35.2686,ball,1,1,0.0000,11.8556,0.0000
21.2880,3.9044,35.2580,ball,1,1,0.0000,11.7406,0.0000
21.1211,3.9555,35.2468,ball,1,1,0.0000,11.6272,0.0000
20.9546,4.0055,35.2351,ball,1,1,0.0000,11.5153,0.0000
20.7886,4.0544,35.2229,ball,1,1,0.0000,11.4050,0.0000
20.6230,4.1022,35.2103,ball,1,1,0.0000,11.2961,0.0000
20.4578,4.1490,35.1972,ball,1,1,0.0000,11.1886,0.0000
20.2930,4.1947,35.1836,ball,1,1,0.0000,11.0826,0.0000
20.1287,4.2393,35.1695,ball,1,1,0.0000,10.9780,0.0000
19.9647,4.2829,35.1550,ball,1,1,0.0000,10.8748,0.0000
19.8012,4.3253,35.1401,ball,1,1,0.0000,10.7729,0.0000
19.6381,4.3668,35.1247,ball,1,1,0.0000,10.6724,0.0000
19.4754,4.4071,35.1089,ball,1,1,0.0000,10.5731,0.0000
19.3131,4.4465,35.0926,ball,1,1,0.0000,10.4752,0.0000
19.1512,4.4847,35.0760,ball,1,1,0.0000,10.3785,0.0000
18.9897,4.5219,35.0589,ball,1,1,0.0000,10.2830,0.0000
18.8286,4.5581,35.0414,ball,1,1,0.0000,10.1888,0.0000
18.6680,4.5932,35.0235,ball,1,1,0.0000,10.0957,0.0000
18.5077,4.6273,35.0052,ball,1,1,0.0000,10.0038,0.0000
18.3478,4.6603,34.9865,ball,1,1,0.0000,9.9130,0.0000
18.1884,4.6923,34.9674,ball,1,1,0.0000,9.8234,0.0000
18.0293,4.7233,34.9480,ball,1,1,0.0000,9.7349,0.0000
17.8706,4.7532,34.9282,ball,1,1,0.0000,9.6475,0.0000
17.7123,4.7821,34.9080,ball,1,1,0.0000,9.5611,0.0000
17.5545,4.8100,34.8874,ball,1,1,0.0000,9.4758,0.0000
17.3970,4.8368,34.8665,ball,1,1,0.0000,9.3915,0.0000
17.2399,4.8626,34.8452,ball,1,1,0.0000,9.3083,0.0000
17.0832,4.8874,34.8236,ball,1,1,0.0000,9.2260,0.0000
16.9268,4.9112,34.8016,ball,1,1,0.0000,9.1447,0.0000
16.7709,4.9340,34.7793,ball,1,1,0.0000,9.0644,0.0000
16.6154,4.9557,34.7566,ball,1,1,0.0000,8.9850,0.0000
16.4602,4.9765,34.7337,ball,1,1,0.0000,8.9066,0.0000
16.3054,4.9962,34.7104,ball,1,1,0.0000,8.8290,0.0000
16.1510,5.0149,34.6867,ball,1,1,0.0000,8.7524,0.0000
15.9970,5.0326,34.6628,ball,1,1,0.0000,8.6766,0.0000
15.8433,5.0493,34.6386,ball,1,1,0.0000,8.6017,0.0000
15.6901,5.0651,34.6140,ball,1,1,0.0000,8.5277,0.0000
15.5372,5.0798,34.5891,ball,1,1,0.0000,8.4545,0.0000
15.3847,5.0935,34.5640,ball,1,1,0.0000,8.3821,0.0000
15.2325,5.1062,34.5385,ball,1,1,0.0000,8.3105,0.0000
15.0807,5.1180,34.5127,ball,1,1,0.0000,8.2397,0.0000
14.9293,5.1287,34.4867,ball,1,1,0.0000,8.1697,0.0000
14.7783,5.1385,34.4604,ball,1,1,0.0000,8.1005,0.0000
14.6276,5.1472,34.4338,ball,1,1,0.0000,8.0320,0.0000
14.4773,5.1550,34.4069,ball,1,1,0.0000,7.9643,0.0000
14.3274,5.1618,34.3797,ball,1,1,0.0000,7.8973,0.0000
14.1778,5.1676,34.3523,ball,1,1,0.0000,7.8310,0.0000
14.0286,5.1725,34.3246,ball,1,1,0.0000,7.7654,0.0000
13.8797,5.1764,34.2967,ball,1,1,0.0000,7.7006,0.0000
13.7312,5.1793,34.2685,ball,1,1,0.0000,7.6364,0.0000
13.5831,5.1812,34.2400,ball,1,1,0.0000,7.5728,0.0000
13.4353,5.1821,34.2113,ball,1,1,0.0000,7.5100,0.0000
13.2879,5.1821,34.1823,ball,1,1,0.0000,7.4478,0.0000
13.1408,5.1812,34.1531,ball,1,1,0.0000,7.3862,0.0000
12.9941,5.1792,34.1237,ball,1,1,0.0000,7.3253,0.0000
12.8477,5.1763,34.0940,ball,1,1,0.0000,7.2649,0.0000
12.7017,5.1725,34.0640,ball,1,1,0.0000,7.2052,0.0000
12.5561,5.1676,34.0339,ball,1,1,0.0000,7.1461,0.0000
12.4108,5.1619,34.0035,ball,1,1,0.0000,7.0876,0.0000
12.2658,5.1551,33.9729,ball,1,1,0.0000,7.0297,0.0000
12.1212,5.1475,33.9420,ball,1,1,0.0000,6.9723,0.0000
11.9769,5.1388,33.9110,ball,1,1,0.0000,6.9155,0.0000
11.8330,5.1292,33.8797,ball,1,1,0.0000,6.8592,0.0000
11.6894,5.1187,33.8482,ball,1,1,0.0000,6.8035,0.0000
11.5461,5.1072,33.8165,ball,1,1,0.0000,6.7484,0.0000
11.4032,5.0948,33.7846,ball,1,1,0.0000,6.6937,0.0000
11.2607,5.0815,33.7524,ball,1,1,0.0000,6.6396,0.0000
11.1184,5.0672,33.7201,ball,1,1,0.0000,6.5860,0.0000
10.9765,5.0519,33.6876,ball,1,1,0.0000,6.5329,0.0000
10.8350,5.0358,33.6548,ball,1,1,0.0000,6.4803,0.0000
10.6938,5.0187,33.6219,ball,1,1,0.0000,6.4281,0.0000
10.5529,5.0006,33.5888,ball,1,1,0.0000,6.3765,0.0000
10.4124,4.9817,33.5555,ball,1,1,0.0000,6.3253,0.0000
10.2721,4.9618,33.5220,ball,1,1,0.0000,6.2746,0.0000
10.1323,4.9409,33.4883,ball,1,1,0.0000,6.2244,0.0000
9.9927,4.9192,33.4544,ball,1,1,0.0000,6.1746,0.0000
9.8535,4.8965,33.4203,ball,1,1,0.0000,6.1252,0.0000
9.7146,4.8729,33.3861,ball,1,1,0.0000,6.0763,0.0000
9.5760,4.8484,33.3517,ball,1,1,0.0000,6.0279,0.0000
9.4378,4.8230,33.3171,ball,1,1,0.0000,5.9798,0.0000
9.2999,4.7966,33.2823,ball,1,1,0.0000,5.9322,0.0000
9.1623,4.7694,33.2474,ball,1,1,0.0000,5.8850,0.0000
9.0250,4.7412,33.2122,ball,1,1,0.0000,5.8382,0.0000
8.8881,4.7121,33.1770,ball,1,1,0.0000,5.7918,0.0000
8.7515,4.6821,33.1415,ball,1,1,0.0000,5.7457,0.0000
8.6152,4.6512,33.1059,ball,1,1,0.0000,5.7001,0.0000
8.4792,4.6194,33.0701,ball,1,1,0.0000,5.6549,0.0000
8.3436,4.5867,33.0342,ball,1,1,0.0000,5.6100,0.0000
8.2083,4.5530,32.9981,ball,1,1,0.0000,5.5656,0.0000
8.0733,4.5185,32.9619,ball,1,1,0.0000,5.5215,0.0000
7.9386,4.4831,32.9255,ball,1,1,0.0000,5.4777,0.0000
7.8042,4.4468,32.8889,ball,1,1,0.0000,5.4343,0.0000
7.6702,4.4096,32.8523,ball,1,1,0.0000,5.3913,0.0000
7.5364,4.3715,32.8154,ball,1,1,0.0000,5.3486,0.0000
7.4030,4.3325,32.7784,ball,1,1,0.0000,5.3063,0.0000
7.2699,4.2926,32.7413,ball,1,1,0.0000,5.2643,0.0000
7.1371,4.2518,32.7040,ball,1,1,0.0000,5.2226,0.0000
7.0046,4.2101,32.6666,ball,1,1,0.0000,5.1813,0.0000
6.8725,4.1676,32.6290,ball,1,1,0.0000,5.1403,0.0000
6.7406,4.1241,32.5913,ball,1,1,0.0000,5.0996,0.0000
6.6091,4.0798,32.5535,ball,1,1,0.0000,5.0592,0.0000
6.4779,4.0346,32.5156,ball,1,1,0.0000,5.0192,0.0000
6.3469,3.9885,32.4775,ball,1,1,0.0000,4.9795,0.0000
6.2163,3.9415,32.4392,ball,1,1,0.0000,4.9400,0.0000
6.0860,3.8937,32.4009,ball,1,1,0.0000,4.9009,0.0000
5.9560,3.8450,32.3624,ball,1,1,0.0000,4.8621,0.0000
5.8264,3.7954,32.3238,ball,1,1,0.0000,4.8235,0.0000
5.6970,3.7450,32.2851,ball,1,1,0.0000,4.7853,0.0000
5.5679,3.6936,32.2462,ball,1,1,0.0000,4.7473,0.0000
5.4392,3.6415,32.2073,ball,1,1,0.0000,4.7096,0.0000
5.3107,3.5884,32.1682,ball,1,1,0.0000,4.6723,0.0000
5.1826,3.5345,32.1290,ball,1,1,0.0000,4.6351,0.0000
5.0547,3.4797,32.0896,ball,1,1,0.0000,4.5983,0.0000
4.9272,3.4241,32.0502,ball,1,1,0.0000,4.5617,0.0000
4.8000,3.3676,32.0107,ball,1,1,0.0000,4.5254,0.0000
4.6730,3.3102,31.9710,ball,1,1,0.0000,4.4894,0.0000
4.5464,3.2520,31.9312,ball,1,1,0.0000,4.4536,0.0000
4.4201,3.1929,31.8913,ball,1,1,0.0000,4.4181,0.0000
4.2941,3.1330,31.8514,ball,1,1,0.0000,4.3828,0.0000
4.1683,3.0723,31.8113,ball,1,1,0.0000,4.3478,0.0000
4.0429,3.0107,31.7711,ball,1,1,0.0000,4.3131,0.0000
3.9178,2.9482,31.7308,ball,1,1,0.0000,4.2786,0.0000
3.7930,2.8849,31.6904,ball,1,1,0.0000,4.2443,0.0000
3.6685,2.8207,31.6499,ball,1,1,0.0000,4.2103,0.0000
3.5442,2.7558,31.6093,ball,1,1,0.0000,4.1765,0.0000
3.4203,2.6899,31.5686,ball,1,1,0.0000,4.1430,0.0000
3.2967,2.6233,31.5278,ball,1,1,0.0000,4.1097,0.0000
3.1734,2.5558,31.4869,ball,1,1,0.0000,4.0766,0.0000
3.0503,2.4874,31.4459,ball,1,1,0.0000,4.0437,0.0000
2.9276,2.4183,31.4048,ball,1,1,0.0000,4.0111,0.0000
2.8052,2.3483,31.3637,ball,1,1,0.0000,3.9787,0.0000
2.6830,2.2774,31.3224,ball,1,1,0.0000,3.9466,0.0000
2.5612,2.2058,31.2811,ball,1,1,0.0000,3.9146,0.0000
