x,y,z,object_type,width,height,orientation_x,orientation_y,orientation_z
20.0000,0.0000,35.0000,ball,1,1,0.0000,-50.0000,0.0000
19.8094,0.0741,34.9215,ball,1,1,0.0000,-49.3947,0.0000
19.6187,0.1469,34.8448,ball,1,1,0.0000,-48.7994,0.0000
19.4279,0.2186,34.7699,ball,1,1,0.0000,-48.2139,0.0000
19.2371,0.2892,34.6967,ball,1,1,0.0000,-47.6379,0.0000
19.0463,0.3585,34.6253,ball,1,1,0.0000,-47.0712,0.0000
18.8554,0.4267,34.5556,ball,1,1,0.0000,-46.5136,0.0000
18.6645,0.4937,34.4876,ball,1,1,0.0000,-45.9651,0.0000
18.4737,0.5596,34.4212,ball,1,1,0.0000,-45.4253,0.0000
18.2828,0.6243,34.3566,ball,1,1,0.0000,-44.8941,0.0000
18.0920,0.6879,34.2936,ball,1,1,0.0000,-44.3713,0.0000
17.9013,0.7504,34.2322,ball,1,1,0.0000,-43.8567,0.0000
17.7106,0.8116,34.1724,ball,1,1,0.0000,-43.3503,0.0000
17.5200,0.8718,34.1142,ball,1,1,0.0000,-42.8517,0.0000
17.3296,0.9308,34.0575,ball,1,1,0.0000,-42.3609,0.0000
17.1392,0.9887,34.0024,ball,1,1,0.0000,-41.8777,0.0000
16.9489,1.0455,33.9489,ball,1,1,0.0000,-41.4020,0.0000
16.7588,1.1011,33.8968,ball,1,1,0.0000,-40.9335,0.0000
16.5689,1.1557,33.8463,ball,1,1,0.0000,-40.4722,0.0000
16.3791,1.2091,33.7972,ball,1,1,0.0000,-40.0180,0.0000
16.1894,1.2614,33.7496,ball,1,1,0.0000,-39.5705,0.0000
16.0000,1.3126,33.7034,ball,1,1,0.0000,-39.1299,0.0000
15.8107,1.3627,33.6587,ball,1,1,0.0000,-38.6958,0.0000
15.6217,1.4117,33.6153,ball,1,1,0.0000,-38.2682,0.0000
15.4328,1.4596,33.5734,ball,1,1,0.0000,-37.8470,0.0000
15.2442,1.5064,33.5329,ball,1,1,0.0000,-37.4319,0.0000
15.0558,1.5521,33.4937,ball,1,1,0.0000,-37.0230,0.0000
14.8676,1.5968,33.4558,ball,1,1,0.0000,-36.6201,0.0000
14.6797,1.6403,33.4193,ball,1,1,0.0000,-36.2230,0.0000
14.4921,1.6828,33.3841,ball,1,1,0.0000,-35.8318,0.0000
14.3047,1.7242,33.3502,ball,1,1,0.0000,-35.4461,0.0000
14.1175,1.7645,33.3175,ball,1,1,0.0000,-35.0660,0.0000
13.9307,1.8038,33.2862,ball,1,1,0.0000,-34.6913,0.0000
13.7441,1.8419,33.2561,ball,1,1,0.0000,-34.3220,0.0000
13.5578,1.8791,33.2272,ball,1,1,0.0000,-33.9579,0.0000
13.3719,1.9151,33.1995,ball,1,1,0.0000,-33.5989,0.0000
13.1862,1.9501,33.1731,ball,1,1,0.0000,-33.2450,0.0000
13.0008,1.9841,33.1479,ball,1,1,0.0000,-32.8960,0.0000
12.8158,2.0170,33.1238,ball,1,1,0.0000,-32.5519,0.0000
12.6311,2.0488,33.1009,ball,1,1,0.0000,-32.2125,0.0000
12.4467,2.0796,33.0791,ball,1,1,0.0000,-31.8778,0.0000
12.2626,2.1094,33.0585,ball,1,1,0.0000,-31.5477,0.0000
12.0789,2.1381,33.0391,ball,1,1,0.0000,-31.2220,0.0000
11.8955,2.1658,33.0207,ball,1,1,0.0000,-30.9008,0.0000
11.7125,2.1924,33.0034,ball,1,1,0.0000,-30.5840,0.0000
11.5298,2.2180,32.9872,ball,1,1,0.0000,-30.2714,0.0000
11.3475,2.2426,32.9721,ball,1,1,0.0000,-29.9630,0.0000
11.1656,2.2662,32.9581,ball,1,1,0.0000,-29.6586,0.0000
10.9840,2.2887,32.9451,ball,1,1,0.0000,-29.3584,0.0000
10.8028,2.3103,32.9331,ball,1,1,0.0000,-29.0620,0.0000
10.6220,2.3308,32.9222,ball,1,1,0.0000,-28.7696,0.0000
10.4415,2.3502,32.9122,ball,1,1,0.0000,-28.4810,0.0000
10.2614,2.3687,32.9033,ball,1,1,0.0000,-28.1961,0.0000
10.0818,2.3862,32.8954,ball,1,1,0.0000,-27.9150,0.0000
9.9025,2.4026,32.8884,ball,1,1,0.0000,-27.6374,0.0000
