x,y,z,object_type,width,height,orientation_x,orientation_y,orientation_z
20.0000,0.0000,0.0000,ball,1,1,0.0000,-10.0000,0.0000
19.8185,0.1012,0.2142,ball,1,1,0.0000,-9.8349,0.0000
19.6383,0.2011,0.4281,ball,1,1,0.0000,-9.6734,0.0000
19.4595,0.2996,0.6417,ball,1,1,0.0000,-9.5153,0.0000
19.2821,0.3967,0.8550,ball,1,1,0.0000,-9.3606,0.0000
19.1059,0.4925,1.0680,ball,1,1,0.0000,-9.2092,0.0000
18.9311,0.5870,1.2807,ball,1,1,0.0000,-9.0610,0.0000
18.7576,0.6801,1.4931,ball,1,1,0.0000,-8.9159,0.0000
18.5854,0.7719,1.7051,ball,1,1,0.0000,-8.7738,0.0000
18.4144,0.8624,1.9168,ball,1,1,0.0000,-8.6347,0.0000
18.2446,0.9516,2.1282,ball,1,1,0.0000,-8.4984,0.0000
18.0761,1.0395,2.3392,ball,1,1,0.0000,-8.3650,0.0000
17.9087,1.1261,2.5499,ball,1,1,0.0000,-8.2342,0.0000
17.7425,1.2114,2.7602,ball,1,1,0.0000,-8.1062,0.0000
17.5775,1.2953,2.9702,ball,1,1,0.0000,-7.9807,0.0000
17.4137,1.3781,3.1798,ball,1,1,0.0000,-7.8578,0.0000
17.2510,1.4595,3.3890,ball,1,1,0.0000,-7.7373,0.0000
17.0894,1.5397,3.5979,ball,1,1,0.0000,-7.6193,0.0000
16.9289,1.6186,3.8064,ball,1,1,0.0000,-7.5036,0.0000
16.7695,1.6963,4.0145,ball,1,1,0.0000,-7.3902,0.0000
16.6111,1.7727,4.2222,ball,1,1,0.0000,-7.2790,0.0000
16.4538,1.8479,4.4295,ball,1,1,0.0000,-7.1700,0.0000
16.2976,1.9218,4.6365,ball,1,1,0.0000,-7.0631,0.0000
16.1424,1.9945,4.8430,ball,1,1,0.0000,-6.9583,0.0000
15.9882,2.0660,5.0492,ball,1,1,0.0000,-6.8556,0.0000
15.8350,2.1363,5.2550,ball,1,1,0.0000,-6.7548,0.0000
15.6828,2.2053,5.4604,ball,1,1,0.0000,-6.6559,0.0000
15.5315,2.2732,5.6653,ball,1,1,0.0000,-6.5589,0.0000
15.3812,2.3398,5.8699,ball,1,1,0.0000,-6.4638,0.0000
15.2319,2.4052,6.0741,ball,1,1,0.0000,-6.3705,0.0000
