x,y,z,object_type,width,height,orientation_x,orientation_y,orientation_z
30.0000,0.0000,35.0000,ball,1,1,0.0000,40.0000,0.0000
29.8189,0.1087,35.0575,ball,1,1,0.0000,39.5158,0.0000
29.6380,0.2161,35.1134,ball,1,1,0.0000,39.0399,0.0000
29.4570,0.3223,35.1677,ball,1,1,0.0000,38.5721,0.0000
29.2762,0.4272,35.2204,ball,1,1,0.0000,38.1122,0.0000
29.0955,0.5308,35.2716,ball,1,1,0.0000,37.6602,0.0000
28.9149,0.6331,35.3212,ball,1,1,0.0000,37.2157,0.0000
28.7345,0.7342,35.3693,ball,1,1,0.0000,36.7787,0.0000
28.5542,0.8341,35.4159,ball,1,1,0.0000,36.3489,0.0000
28.3741,0.9327,35.4611,ball,1,1,0.0000,35.9263,0.0000
28.1941,1.0300,35.5048,ball,1,1,0.0000,35.5106,0.0000
28.0143,1.1262,35.5470,ball,1,1,0.0000,35.1018,0.0000
27.8347,1.2210,35.5879,ball,1,1,0.0000,34.6997,0.0000
27.6553,1.3147,35.6273,ball,1,1,0.0000,34.3041,0.0000
27.4761,1.4071,35.6654,ball,1,1,0.0000,33.9150,0.0000
27.2972,1.4984,35.7021,ball,1,1,0.0000,33.5321,0.0000
27.1185,1.5884,35.7375,ball,1,1,0.0000,33.1554,0.0000
26.9400,1.6772,35.7715,ball,1,1,0.0000,32.7846,0.0000
26.7618,1.7647,35.8043,ball,1,1,0.0000,32.4198,0.0000
26.5838,1.8511,35.8357,ball,1,1,0.0000,32.0608,0.0000
26.4061,1.9363,35.8659,ball,1,1,0.0000,31.7074,0.0000
26.2287,2.0203,35.8949,ball,1,1,0.0000,31.3596,0.0000
26.0515,2.1031,35.9226,ball,1,1,0.0000,31.0172,0.0000
25.8746,2.1848,35.9491,ball,1,1,0.0000,30.6801,0.0000
25.6981,2.2652,35.9744,ball,1,1,0.0000,30.3482,0.0000
25.5218,2.3445,35.9985,ball,1,1,0.0000,30.0215,0.0000
25.3458,2.4226,36.0215,ball,1,1,0.0000,29.6997,0.0000
25.1702,2.4995,36.0433,ball,1,1,0.0000,29.3829,0.0000
24.9949,2.5753,36.0640,ball,1,1,0.0000,29.0709,0.0000
24.8199,2.6499,36.0835,ball,1,1,0.0000,28.7635,0.0000
24.6452,2.7234,36.1020,ball,1,1,0.0000,28.4609,0.0000
24.4708,2.7957,36.1194,ball,1,1,0.0000,28.1627,0.0000
24.2968,2.8669,36.1357,ball,1,1,0.0000,27.8690,0.0000
24.1231,2.9369,36.1509,ball,1,1,0.0000,27.5796,0.0000
23.9498,3.0057,36.1651,ball,1,1,0.0000,27.2945,0.0000
23.7768,3.0735,36.1783,ball,1,1,0.0000,27.0136,0.0000
23.6042,3.1401,36.1904,ball,1,1,0.0000,26.7368,0.0000
23.4320,3.2056,36.2016,ball,1,1,0.0000,26.4640,0.0000
23.2601,3.2699,36.2118,ball,1,1,0.0000,26.1952,0.0000
23.0885,3.3331,36.2210,ball,1,1,0.0000,25.9302,0.0000
22.9174,3.3952,36.2292,ball,1,1,0.0000,25.6690,0.0000
22.7466,3.4562,36.2365,ball,1,1,0.0000,25.4116,0.0000
22.5761,3.5161,36.2429,ball,1,1,0.0000,25.1578,0.0000
22.4061,3.5749,36.2483,ball,1,1,0.0000,24.9076,0.0000
22.2364,3.6325,36.2529,ball,1,1,0.0000,24.6609,0.0000
22.0671,3.6891,36.2565,ball,1,1,0.0000,24.4177,0.0000
21.8982,3.7445,36.2593,ball,1,1,0.0000,24.1778,0.0000
21.7297,3.7989,36.2612,ball,1,1,0.0000,23.9413,0.0000
21.5616,3.8521,36.2622,ball,1,1,0.0000,23.7080,0.0000
21.3939,3.9043,36.2624,ball,1,1,0.0000,23.4780,0.0000
21.2265,3.9554,36.2617,ball,1,1,0.0000,23.2510,0.0000
21.0596,4.0054,36.2603,ball,1,1,0.0000,23.0272,0.0000
20.8930,4.0543,36.2580,ball,1,1,0.0000,22.8064,0.0000
20.7268,4.1022,36.2549,ball,1,1,0.0000,22.5885,0.0000
20.5611,4.1489,36.2510,ball,1,1,0.0000,22.3736,0.0000
