x,y,z,object_type,width,height,orientation_x,orientation_y,orientation_z
30.0000,0.0000,21.0000,ball,1,1,0.0000,-50.0000,0.0000
29.7199,0.1012,21.0195,ball,1,1,0.0000,-49.1746,0.0000
29.4411,0.2011,21.0417,ball,1,1,0.0000,-48.3670,0.0000
29.1636,0.2996,21.0664,ball,1,1,0.0000,-47.5766,0.0000
28.8874,0.3967,21.0937,ball,1,1,0.0000,-46.8031,0.0000
28.6126,0.4925,21.1234,ball,1,1,0.0000,-46.0459,0.0000
28.3391,0.5870,21.1555,ball,1,1,0.0000,-45.3046,0.0000
28.0669,0.6801,21.1900,ball,1,1,0.0000,-44.5789,0.0000
27.7961,0.7719,21.2267,ball,1,1,0.0000,-43.8683,0.0000
27.5267,0.8624,21.2658,ball,1,1,0.0000,-43.1724,0.0000
27.2587,0.9516,21.3070,ball,1,1,0.0000,-42.4910,0.0000
26.9920,1.0395,21.3504,ball,1,1,0.0000,-41.8235,0.0000
26.7267,1.1261,21.3959,ball,1,1,0.0000,-41.1697,0.0000
26.4628,1.2113,21.4435,ball,1,1,0.0000,-40.5291,0.0000
26.2002,1.2953,21.4931,ball,1,1,0.0000,-39.9016,0.0000
25.9391,1.3781,21.5447,ball,1,1,0.0000,-39.2867,0.0000
25.6794,1.4595,21.5982,ball,1,1,0.0000,-38.6842,0.0000
25.4210,1.5397,21.6536,ball,1,1,0.0000,-38.0936,0.0000
25.1640,1.6186,21.7109,ball,1,1,0.0000,-37.5149,0.0000
24.9085,1.6963,21.7700,ball,1,1,0.0000,-36.9475,0.0000
24.6543,1.7727,21.8308,ball,1,1,0.0000,-36.3913,0.0000
24.4015,1.8479,21.8934,ball,1,1,0.0000,-35.8461,0.0000
24.1501,1.9218,21.9577,ball,1,1,0.0000,-35.3114,0.0000
23.9000,1.9945,22.0236,ball,1,1,0.0000,-34.7872,0.0000
23.6514,2.0660,22.0912,ball,1,1,0.0000,-34.2731,0.0000
23.4041,2.1362,22.1603,ball,1,1,0.0000,-33.7688,0.0000
23.1583,2.2053,22.2310,ball,1,1,0.0000,-33.2742,0.0000
22.9137,2.2731,22.3032,ball,1,1,0.0000,-32.7891,0.0000
22.6706,2.3398,22.3768,ball,1,1,0.0000,-32.3131,0.0000
22.4288,2.4052,22.4519,ball,1,1,0.0000,-31.8461,0.0000
22.1884,2.4694,22.5285,ball,1,1,0.0000,-31.3879,0.0000
21.9494,2.5325,22.6064,ball,1,1,0.0000,-30.9383,0.0000
21.7117,2.5943,22.6856,ball,1,1,0.0000,-30.4970,0.0000
21.4753,2.6550,22.7662,ball,1,1,0.0000,-30.0639,0.0000
21.2403,2.7145,22.8481,ball,1,1,0.0000,-29.6388,0.0000
21.0066,2.7729,22.9312,ball,1,1,0.0000,-29.2215,0.0000
20.7743,2.8301,23.0156,ball,1,1,0.0000,-28.8119,0.0000
20.5433,2.8861,23.1011,ball,1,1,0.0000,-28.4096,0.0000
20.3136,2.9410,23.1879,ball,1,1,0.0000,-28.0147,0.0000
20.0852,2.9947,23.2757,ball,1,1,0.0000,-27.6269,0.0000
19.8581,3.0473,23.3647,ball,1,1,0.0000,-27.2460,0.0000
19.6323,3.0987,23.4548,ball,1,1,0.0000,-26.8720,0.0000
19.4078,3.1490,23.5460,ball,1,1,0.0000,-26.5046,0.0000
19.1846,3.1982,23.6382,ball,1,1,0.0000,-26.1437,0.0000
18.9627,3.2462,23.7314,ball,1,1,0.0000,-25.7892,0.0000
18.7420,3.2931,23.8256,ball,1,1,0.0000,-25.4409,0.0000
18.5227,3.3389,23.9208,ball,1,1,0.0000,-25.0986,0.0000
18.3045,3.3836,24.0170,ball,1,1,0.0000,-24.7624,0.0000
18.0876,3.4272,24.1140,ball,1,1,0.0000,-24.4319,0.0000
17.8720,3.4697,24.2120,ball,1,1,0.0000,-24.1072,0.0000
17.6576,3.5110,24.3109,ball,1,1,0.0000,-23.7880,0.0000
17.4444,3.5513,24.4106,ball,1,1,0.0000,-23.4742,0.0000
17.2325,3.5905,24.5111,ball,1,1,0.0000,-23.1658,0.0000
17.0217,3.6286,24.6125,ball,1,1,0.0000,-22.8627,0.0000
16.8122,3.6656,24.7147,ball,1,1,0.0000,-22.5646,0.0000
16.6038,3.7015,24.8177,ball,1,1,0.0000,-22.2715,0.0000
16.3967,3.7363,24.9214,ball,1,1,0.0000,-21.9833,0.0000
16.1907,3.7701,25.0259,ball,1,1,0.0000,-21.6999,0.0000
15.9859,3.8028,25.1311,ball,1,1,0.0000,-21.4212,0.0000
15.7822,3.8344,25.2370,ball,1,1,0.0000,-21.1471,0.0000
15.5798,3.8650,25.3436,ball,1,1,0.0000,-20.8775,0.0000
15.3784,3.8945,25.4508,ball,1,1,0.0000,-20.6123,0.0000
15.1782,3.9230,25.5588,ball,1,1,0.0000,-20.3515,0.0000
14.9792,3.9503,25.6673,ball,1,1,0.0000,-20.0948,0.0000
14.7813,3.9767,25.7765,ball,1,1,0.0000,-19.8423,0.0000
14.5844,4.0020,25.8863,ball,1,1,0.0000,-19.5938,0.0000
14.3887,4.0263,25.9967,ball,1,1,0.0000,-19.3493,0.0000
14.1941,4.0495,26.1077,ball,1,1,0.0000,-19.1087,0.0000
14.0006,4.0717,26.2192,ball,1,1,0.0000,-18.8719,0.0000
13.8082,4.0928,26.3313,ball,1,1,0.0000,-18.6388,0.0000
13.6169,4.1130,26.4439,ball,1,1,0.0000,-18.4094,0.0000
13.4266,4.1321,26.5571,ball,1,1,0.0000,-18.1836,0.0000
13.2374,4.1501,26.6707,ball,1,1,0.0000,-17.9613,0.0000
13.0493,4.1672,26.7848,ball,1,1,0.0000,-17.7424,0.0000
12.8622,4.1832,26.8995,ball,1,1,0.0000,-17.5270,0.0000
12.6761,4.1983,27.0145,ball,1,1,0.0000,-17.3148,0.0000
12.4911,4.2123,27.1301,ball,1,1,0.0000,-17.1059,0.0000
12.3071,4.2253,27.2461,ball,1,1,0.0000,-16.9001,0.0000
12.1241,4.2373,27.3625,ball,1,1,0.0000,-16.6975,0.0000
11.9421,4.2483,27.4793,ball,1,1,0.0000,-16.4979,0.0000
11.7611,4.2584,27.5966,ball,1,1,0.0000,-16.3014,0.0000
11.5812,4.2674,27.7142,ball,1,1,0.0000,-16.1077,0.0000
11.4022,4.2754,27.8322,ball,1,1,0.0000,-15.9170,0.0000
11.2242,4.2824,27.9506,ball,1,1,0.0000,-15.7291,0.0000
11.0471,4.2885,28.0694,ball,1,1,0.0000,-15.5440,0.0000
10.8711,4.2936,28.1885,ball,1,1,0.0000,-15.3616,0.0000
10.6960,4.2977,28.3080,ball,1,1,0.0000,-15.1818,0.0000
10.5218,4.3008,28.4278,ball,1,1,0.0000,-15.0047,0.0000
10.3486,4.3029,28.5479,ball,1,1,0.0000,-14.8302,0.0000
10.1763,4.3041,28.6683,ball,1,1,0.0000,-14.6582,0.0000
10.0050,4.3043,28.7891,ball,1,1,0.0000,-14.4886,0.0000
9.8345,4.3035,28.9101,ball,1,1,0.0000,-14.3215,0.0000
9.6650,4.3018,29.0314,ball,1,1,0.0000,-14.1568,0.0000
9.4965,4.2991,29.1530,ball,1,1,0.0000,-13.9945,0.0000
9.3288,4.2954,29.2749,ball,1,1,0.0000,-13.8344,0.0000
9.1620,4.2908,29.3970,ball,1,1,0.0000,-13.6766,0.0000
8.9961,4.2853,29.5194,ball,1,1,0.0000,-13.5209,0.0000
8.8310,4.2788,29.6420,ball,1,1,0.0000,-13.3675,0.0000
8.6669,4.2713,29.7649,ball,1,1,0.0000,-13.2162,0.0000
8.5036,4.2629,29.8879,ball,1,1,0.0000,-13.0670,0.0000
8.3412,4.2536,30.0112,ball,1,1,0.0000,-12.9199,0.0000
8.1797,4.2433,30.1348,ball,1,1,0.0000,-12.7748,0.0000
8.0190,4.2321,30.2585,ball,1,1,0.0000,-12.6317,0.0000
7.8591,4.2199,30.3824,ball,1,1,0.0000,-12.4905,0.0000
7.7001,4.2068,30.5065,ball,1,1,0.0000,-12.3512,0.0000
