x,y,z,object_type,width,height,orientation_x,orientation_y,orientation_z
20.0000,0.0000,35.0000,ball,1,1,0.0000,60.0000,0.0000
19.8157,0.0741,35.0924,ball,1,1,0.0000,59.2737,0.0000
19.6312,0.1469,35.1828,ball,1,1,0.0000,58.5593,0.0000
19.4463,0.2186,35.2714,ball,1,1,0.0000,57.8566,0.0000
19.2613,0.2892,35.3581,ball,1,1,0.0000,57.1654,0.0000
19.0760,0.3585,35.4429,ball,1,1,0.0000,56.4854,0.0000
18.8905,0.4267,35.5260,ball,1,1,0.0000,55.8163,0.0000
18.7048,0.4937,35.6071,ball,1,1,0.0000,55.1580,0.0000
18.5190,0.5596,35.6865,ball,1,1,0.0000,54.5102,0.0000
18.3331,0.6243,35.7642,ball,1,1,0.0000,53.8728,0.0000
18.1470,0.6879,35.8400,ball,1,1,0.0000,53.2454,0.0000
17.9608,0.7504,35.9141,ball,1,1,0.0000,52.6279,0.0000
17.7745,0.8116,35.9865,ball,1,1,0.0000,52.0201,0.0000
17.5882,0.8718,36.0572,ball,1,1,0.0000,51.4218,0.0000
17.4018,0.9308,36.1262,ball,1,1,0.0000,50.8328,0.0000
17.2154,0.9887,36.1936,ball,1,1,0.0000,50.2530,0.0000
17.0290,1.0455,36.2593,ball,1,1,0.0000,49.6820,0.0000
16.8426,1.1011,36.3233,ball,1,1,0.0000,49.1199,0.0000
16.6562,1.1557,36.3857,ball,1,1,0.0000,48.5663,0.0000
16.4698,1.2091,36.4466,ball,1,1,0.0000,48.0211,0.0000
16.2834,1.2614,36.5058,ball,1,1,0.0000,47.4841,0.0000
16.0972,1.3126,36.5635,ball,1,1,0.0000,46.9553,0.0000
15.9109,1.3627,36.6196,ball,1,1,0.0000,46.4344,0.0000
15.7248,1.4117,36.6742,ball,1,1,0.0000,45.9212,0.0000
15.5387,1.4596,36.7273,ball,1,1,0.0000,45.4157,0.0000
15.3528,1.5064,36.7789,ball,1,1,0.0000,44.9176,0.0000
15.1670,1.5521,36.8290,ball,1,1,0.0000,44.4269,0.0000
14.9813,1.5968,36.8776,ball,1,1,0.0000,43.9433,0.0000
14.7957,1.6403,36.9248,ball,1,1,0.0000,43.4668,0.0000
14.6103,1.6828,36.9706,ball,1,1,0.0000,42.9972,0.0000
14.4251,1.7242,37.0149,ball,1,1,0.0000,42.5344,0.0000
14.2400,1.7645,37.0578,ball,1,1,0.0000,42.0782,0.0000
14.0552,1.8037,37.0994,ball,1,1,0.0000,41.6285,0.0000
13.8705,1.8419,37.1395,ball,1,1,0.0000,41.1853,0.0000
13.6860,1.8791,37.1784,ball,1,1,0.0000,40.7483,0.0000
13.5017,1.9151,37.2158,ball,1,1,0.0000,40.3175,0.0000
13.3176,1.9501,37.2520,ball,1,1,0.0000,39.8927,0.0000
13.1338,1.9841,37.2868,ball,1,1,0.0000,39.4739,0.0000
12.9502,2.0170,37.3203,ball,1,1,0.0000,39.0609,0.0000
12.7669,2.0488,37.3526,ball,1,1,0.0000,38.6535,0.0000
12.5838,2.0796,37.3836,ball,1,1,0.0000,38.2519,0.0000
12.4009,2.1094,37.4133,ball,1,1,0.0000,37.8557,0.0000
12.2184,2.1381,37.4417,ball,1,1,0.0000,37.4649,0.0000
12.0361,2.1658,37.4690,ball,1,1,0.0000,37.0794,0.0000
11.8540,2.1924,37.4950,ball,1,1,0.0000,36.6991,0.0000
11.6723,2.2180,37.5199,ball,1,1,0.0000,36.3239,0.0000
11.4909,2.2426,37.5435,ball,1,1,0.0000,35.9538,0.0000
11.3097,2.2662,37.5660,ball,1,1,0.0000,35.5886,0.0000
11.1289,2.2887,37.5873,ball,1,1,0.0000,35.2282,0.0000
10.9484,2.3102,37.6074,ball,1,1,0.0000,34.8725,0.0000
10.7682,2.3307,37.6265,ball,1,1,0.0000,34.5216,0.0000
10.5883,2.3502,37.6443,ball,1,1,0.0000,34.1752,0.0000
10.4088,2.3687,37.6611,ball,1,1,0.0000,33.8333,0.0000
10.2296,2.3862,37.6768,ball,1,1,0.0000,33.4958,0.0000
10.0507,2.4026,37.6914,ball,1,1,0.0000,33.1627,0.0000
9.8722,2.4181,37.7049,ball,1,1,0.0000,32.8339,0.0000
9.6940,2.4325,37.7174,ball,1,1,0.0000,32.5092,0.0000
9.5162,2.4459,37.7288,ball,1,1,0.0000,32.1887,0.0000
9.3387,2.4584,37.7391,ball,1,1,0.0000,31.8722,0.0000
9.1616,2.4698,37.7485,ball,1,1,0.0000,31.5597,0.0000
8.9849,2.4803,37.7568,ball,1,1,0.0000,31.2511,0.0000
8.8085,2.4898,37.7641,ball,1,1,0.0000,30.9463,0.0000
8.6325,2.4983,37.7704,ball,1,1,0.0000,30.6453,0.0000
8.4569,2.5058,37.7757,ball,1,1,0.0000,30.3480,0.0000
8.2817,2.5123,37.7801,ball,1,1,0.0000,30.0543,0.0000
8.1068,2.5178,37.7835,ball,1,1,0.0000,29.7643,0.0000
7.9324,2.5223,37.7859,ball,1,1,0.0000,29.4777,0.0000
7.7583,2.5259,37.7874,ball,1,1,0.0000,29.1946,0.0000
7.5846,2.5285,37.7880,ball,1,1,0.0000,28.9149,0.0000
7.4114,2.5302,37.7876,ball,1,1,0.0000,28.6386,0.0000
7.2385,2.5308,37.7863,ball,1,1,0.0000,28.3656,0.0000
7.0660,2.5305,37.7841,ball,1,1,0.0000,28.0957,0.0000
6.8940,2.5292,37.7811,ball,1,1,0.0000,27.8291,0.0000
6.7223,2.5270,37.7771,ball,1,1,0.0000,27.5656,0.0000
