x,y,z,object_type,width,height,orientation_x,orientation_y,orientation_z
30.0000,0.0000,56.0000,ball,1,1,0.0000,30.0000,0.0000
29.7310,0.1012,55.9195,ball,1,1,0.0000,29.5048,0.0000
29.4637,0.2011,55.8373,ball,1,1,0.0000,29.0202,0.0000
29.1980,0.2996,55.7536,ball,1,1,0.0000,28.5460,0.0000
28.9339,0.3967,55.6684,ball,1,1,0.0000,28.0819,0.0000
28.6714,0.4925,55.5817,ball,1,1,0.0000,27.6276,0.0000
28.4106,0.5870,55.4935,ball,1,1,0.0000,27.1829,0.0000
28.1513,0.6801,55.4040,ball,1,1,0.0000,26.7475,0.0000
27.8936,0.7719,55.3131,ball,1,1,0.0000,26.3212,0.0000
27.6376,0.8624,55.2209,ball,1,1,0.0000,25.9037,0.0000
27.3830,0.9516,55.1273,ball,1,1,0.0000,25.4949,0.0000
27.1301,1.0395,55.0326,ball,1,1,0.0000,25.0945,0.0000
26.8787,1.1261,54.9366,ball,1,1,0.0000,24.7023,0.0000
26.6288,1.2113,54.8394,ball,1,1,0.0000,24.3180,0.0000
26.3805,1.2953,54.7411,ball,1,1,0.0000,23.9416,0.0000
26.1336,1.3781,54.6416,ball,1,1,0.0000,23.5727,0.0000
25.8883,1.4595,54.5410,ball,1,1,0.0000,23.2113,0.0000
25.6445,1.5397,54.4394,ball,1,1,0.0000,22.8570,0.0000
25.4022,1.6186,54.3368,ball,1,1,0.0000,22.5098,0.0000
25.1613,1.6963,54.2331,ball,1,1,0.0000,22.1695,0.0000
24.9219,1.7727,54.1285,ball,1,1,0.0000,21.8359,0.0000
24.6839,1.8479,54.0229,ball,1,1,0.0000,21.5088,0.0000
24.4474,1.9218,53.9164,ball,1,1,0.0000,21.1881,0.0000
24.2123,1.9945,53.8090,ball,1,1,0.0000,20.8737,0.0000
23.9786,2.0660,53.7008,ball,1,1,0.0000,20.5653,0.0000
23.7463,2.1363,53.5916,ball,1,1,0.0000,20.2628,0.0000
23.5154,2.2053,53.4817,ball,1,1,0.0000,19.9662,0.0000
23.2859,2.2731,53.3710,ball,1,1,0.0000,19.6752,0.0000
23.0577,2.3398,53.2595,ball,1,1,0.0000,19.3897,0.0000
22.8309,2.4052,53.1472,ball,1,1,0.0000,19.1096,0.0000
22.6055,2.4694,53.0342,ball,1,1,0.0000,18.8347,0.0000
22.3814,2.5325,52.9205,ball,1,1,0.0000,18.5650,0.0000
