x,y,z,object_type,width,height,orientation_x,orientation_y,orientation_z
30.0000,0.0000,14.0000,ball,1,1,0.0000,-30.0000,0.0000
29.7277,0.1012,14.0684,ball,1,1,0.0000,-29.5048,0.0000
29.4569,0.2011,14.1385,ball,1,1,0.0000,-29.0202,0.0000
29.1877,0.2996,14.2103,ball,1,1,0.0000,-28.5460,0.0000
28.9201,0.3967,14.2836,ball,1,1,0.0000,-28.0819,0.0000
28.6540,0.4925,14.3585,ball,1,1,0.0000,-27.6276,0.0000
28.3895,0.5870,14.4349,ball,1,1,0.0000,-27.1829,0.0000
28.1265,0.6801,14.5127,ball,1,1,0.0000,-26.7475,0.0000
27.8650,0.7719,14.5920,ball,1,1,0.0000,-26.3212,0.0000
27.6051,0.8624,14.6727,ball,1,1,0.0000,-25.9037,0.0000
27.3466,0.9516,14.7547,ball,1,1,0.0000,-25.4949,0.0000
27.0897,1.0395,14.8381,ball,1,1,0.0000,-25.0945,0.0000
26.8342,1.1261,14.9227,ball,1,1,0.0000,-24.7023,0.0000
26.5803,1.2113,15.0086,ball,1,1,0.0000,-24.3180,0.0000
26.3278,1.2953,15.0958,ball,1,1,0.0000,-23.9416,0.0000
26.0768,1.3781,15.1841,ball,1,1,0.0000,-23.5727,0.0000
25.8272,1.4595,15.2736,ball,1,1,0.0000,-23.2113,0.0000
25.5791,1.5397,15.3642,ball,1,1,0.0000,-22.8570,0.0000
25.3324,1.6186,15.4559,ball,1,1,0.0000,-22.5098,0.0000
25.0871,1.6963,15.5487,ball,1,1,0.0000,-22.1695,0.0000
24.8432,1.7727,15.6425,ball,1,1,0.0000,-21.8359,0.0000
24.6008,1.8479,15.7373,ball,1,1,0.0000,-21.5088,0.0000
24.3597,1.9218,15.8331,ball,1,1,0.0000,-21.1881,0.0000
24.1201,1.9945,15.9299,ball,1,1,0.0000,-20.8737,0.0000
23.8818,2.0660,16.0276,ball,1,1,0.0000,-20.5653,0.0000
23.6448,2.1363,16.1262,ball,1,1,0.0000,-20.2628,0.0000
23.4092,2.2053,16.2257,ball,1,1,0.0000,-19.9662,0.0000
23.1750,2.2731,16.3261,ball,1,1,0.0000,-19.6752,0.0000
22.9421,2.3398,16.4273,ball,1,1,0.0000,-19.3897,0.0000
22.7105,2.4052,16.5293,ball,1,1,0.0000,-19.1096,0.0000
22.4802,2.4694,16.6321,ball,1,1,0.0000,-18.8347,0.0000
22.2512,2.5325,16.7356,ball,1,1,0.0000,-18.5650,0.0000
