x,y,z,object_type,width,height,orientation_x,orientation_y,orientation_z
40.0000,0.0000,56.0000,ball,1,1,0.0000,-50.0000,0.0000
39.8636,0.1484,55.7801,ball,1,1,0.0000,-49.1746,0.0000
39.7255,0.2953,55.5624,ball,1,1,0.0000,-48.3674,0.0000
39.5857,0.4406,55.3471,ball,1,1,0.0000,-47.5779,0.0000
39.4442,0.5844,55.1340,ball,1,1,0.0000,-46.8055,0.0000
39.3012,0.7267,54.9231,ball,1,1,0.0000,-46.0498,0.0000
39.1566,0.8675,54.7145,ball,1,1,0.0000,-45.3104,0.0000
39.0105,1.0067,54.5082,ball,1,1,0.0000,-44.5868,0.0000
38.8630,1.1444,54.3040,ball,1,1,0.0000,-43.8787,0.0000
38.7141,1.2807,54.1020,ball,1,1,0.0000,-43.1856,0.0000
38.5639,1.4155,53.9022,ball,1,1,0.0000,-42.5071,0.0000
38.4124,1.5488,53.7046,ball,1,1,0.0000,-41.8428,0.0000
38.2596,1.6806,53.5091,ball,1,1,0.0000,-41.1925,0.0000
38.1056,1.8109,53.3157,ball,1,1,0.0000,-40.5557,0.0000
37.9505,1.9399,53.1244,ball,1,1,0.0000,-39.9320,0.0000
37.7942,2.0673,52.9352,ball,1,1,0.0000,-39.3212,0.0000
37.6369,2.1934,52.7480,ball,1,1,0.0000,-38.7229,0.0000
37.4785,2.3180,52.5629,ball,1,1,0.0000,-38.1368,0.0000
37.3191,2.4412,52.3798,ball,1,1,0.0000,-37.5626,0.0000
37.1588,2.5629,52.1987,ball,1,1,0.0000,-37.0000,0.0000
36.9975,2.6833,52.0196,ball,1,1,0.0000,-36.4487,0.0000
36.8354,2.8023,51.8425,ball,1,1,0.0000,-35.9085,0.0000
36.6723,2.9199,51.6673,ball,1,1,0.0000,-35.3790,0.0000
36.5085,3.0361,51.4941,ball,1,1,0.0000,-34.8599,0.0000
36.3439,3.1509,51.3227,ball,1,1,0.0000,-34.3511,0.0000
36.1785,3.2643,51.1533,ball,1,1,0.0000,-33.8523,0.0000
36.0124,3.3764,50.9857,ball,1,1,0.0000,-33.3632,0.0000
35.8455,3.4872,50.8200,ball,1,1,0.0000,-32.8837,0.0000
35.6780,3.5966,50.6561,ball,1,1,0.0000,-32.4134,0.0000
35.5099,3.7046,50.4940,ball,1,1,0.0000,-31.9521,0.0000
35.3411,3.8113,50.3337,ball,1,1,0.0000,-31.4997,0.0000
35.1718,3.9167,50.1752,ball,1,1,0.0000,-31.0559,0.0000
35.0019,4.0207,50.0184,ball,1,1,0.0000,-30.6205,0.0000
34.8314,4.1235,49.8633,ball,1,1,0.0000,-30.1934,0.0000
34.6605,4.2249,49.7100,ball,1,1,0.0000,-29.7743,0.0000
34.4890,4.3250,49.5584,ball,1,1,0.0000,-29.3630,0.0000
34.3171,4.4239,49.4084,ball,1,1,0.0000,-28.9594,0.0000
34.1448,4.5214,49.2601,ball,1,1,0.0000,-28.5632,0.0000
33.9720,4.6176,49.1135,ball,1,1,0.0000,-28.1744,0.0000
33.7988,4.7126,48.9685,ball,1,1,0.0000,-27.7927,0.0000
33.6252,4.8063,48.8250,ball,1,1,0.0000,-27.4179,0.0000
33.4513,4.8987,48.6832,ball,1,1,0.0000,-27.0500,0.0000
33.2770,4.9899,48.5429,ball,1,1,0.0000,-26.6888,0.0000
33.1024,5.0798,48.4042,ball,1,1,0.0000,-26.3340,0.0000
32.9275,5.1684,48.2670,ball,1,1,0.0000,-25.9856,0.0000
32.7523,5.2558,48.1313,ball,1,1,0.0000,-25.6435,0.0000
32.5769,5.3420,47.9972,ball,1,1,0.0000,-25.3074,0.0000
32.4012,5.4269,47.8645,ball,1,1,0.0000,-24.9772,0.0000
32.2252,5.5106,47.7332,ball,1,1,0.0000,-24.6529,0.0000
32.0490,5.5930,47.6034,ball,1,1,0.0000,-24.3342,0.0000
31.8727,5.6742,47.4751,ball,1,1,0.0000,-24.0211,0.0000
31.6961,5.7543,47.3481,ball,1,1,0.0000,-23.7135,0.0000
31.5194,5.8331,47.2225,ball,1,1,0.0000,-23.4111,0.0000
31.3424,5.9106,47.0984,ball,1,1,0.0000,-23.1140,0.0000
31.1654,5.9870,46.9755,ball,1,1,0.0000,-22.8219,0.0000
30.9882,6.0622,46.8541,ball,1,1,0.0000,-22.5348,0.0000
30.8109,6.1362,46.7339,ball,1,1,0.0000,-22.2526,0.0000
30.6335,6.2090,46.6151,ball,1,1,0.0000,-21.9751,0.0000
30.4559,6.2807,46.4976,ball,1,1,0.0000,-21.7023,0.0000
30.2783,6.3511,46.3813,ball,1,1,0.0000,-21.4341,0.0000
30.1006,6.4204,46.2664,ball,1,1,0.0000,-21.1703,0.0000
29.9229,6.4885,46.1527,ball,1,1,0.0000,-20.9109,0.0000
29.7451,6.5554,46.0402,ball,1,1,0.0000,-20.6558,0.0000
29.5672,6.6212,45.9289,ball,1,1,0.0000,-20.4049,0.0000
29.3894,6.6858,45.8189,ball,1,1,0.0000,-20.1580,0.0000
29.2115,6.7493,45.7101,ball,1,1,0.0000,-19.9152,0.0000
29.0335,6.8116,45.6024,ball,1,1,0.0000,-19.6763,0.0000
28.8556,6.8727,45.4959,ball,1,1,0.0000,-19.4413,0.0000
28.6777,6.9327,45.3906,ball,1,1,0.0000,-19.2100,0.0000
28.4998,6.9916,45.2864,ball,1,1,0.0000,-18.9825,0.0000
28.3219,7.0494,45.1833,ball,1,1,0.0000,-18.7585,0.0000
28.1441,7.1060,45.0813,ball,1,1,0.0000,-18.5381,0.0000
27.9662,7.1615,44.9805,ball,1,1,0.0000,-18.3212,0.0000
27.7885,7.2159,44.8807,ball,1,1,0.0000,-18.1076,0.0000
27.6108,7.2691,44.7820,ball,1,1,0.0000,-17.8974,0.0000
27.4331,7.3213,44.6844,ball,1,1,0.0000,-17.6905,0.0000
27.2555,7.3723,44.5878,ball,1,1,0.0000,-17.4867,0.0000
27.0780,7.4222,44.4923,ball,1,1,0.0000,-17.2861,0.0000
26.9006,7.4710,44.3978,ball,1,1,0.0000,-17.0886,0.0000
26.7232,7.5187,44.3043,ball,1,1,0.0000,-16.8941,0.0000
26.5460,7.5653,44.2118,ball,1,1,0.0000,-16.7025,0.0000
26.3688,7.6109,44.1203,ball,1,1,0.0000,-16.5138,0.0000
26.1918,7.6553,44.0298,ball,1,1,0.0000,-16.3280,0.0000
26.0148,7.6987,43.9402,ball,1,1,0.0000,-16.1449,0.0000
25.8380,7.7409,43.8517,ball,1,1,0.0000,-15.9646,0.0000
25.6613,7.7821,43.7640,ball,1,1,0.0000,-15.7870,0.0000
25.4847,7.8222,43.6773,ball,1,1,0.0000,-15.6119,0.0000
25.3083,7.8613,43.5915,ball,1,1,0.0000,-15.4395,0.0000
25.1320,7.8992,43.5066,ball,1,1,0.0000,-15.2695,0.0000
24.9558,7.9361,43.4227,ball,1,1,0.0000,-15.1021,0.0000
24.7798,7.9720,43.3396,ball,1,1,0.0000,-14.9370,0.0000
24.6039,8.0068,43.2574,ball,1,1,0.0000,-14.7744,0.0000
